id,item,barcode,code,rs,bdt
,,,,,
1876,Sharee,1107270001BBY-3358,BBY-3358,"1,885.00",8975.00
,,,,,
1877,Sharee,1107310001BBY-3339,BBY-3339,"1,695.00",7375.00
,,,,,
1878,Sharee,1107310001BBY-3340,BBY-3340,"2,395.00",9595.00
,,,,,
1879,Sharee,1107310001BBY-3343,BBY-3343,"1,485.00",7375.00
,,,,,
1880,Sharee,1107310001BBY-3344,BBY-3344,"2,545.00",11575.00
,,,,,
1881,Sharee,1107310001BBY-3357,BBY-3357,"2,545.00",11575.00
,,,,,
1882,Sharee,1107310001BBY-3366,BBY-3366,"2,765.00",9875.00
,,,,,
1883,Sharee,1107310001BBY-3367,BBY-3367,"2,765.00",10775.00
,,,,,
1884,Sharee,1102110001BBY-3306,BBY-3306,"264,952.00",21575.00
,,,,,
1885,Sharee,1103020001BBY-3317,BBY-3317,"24,695.00",55775.00
,,,,,
1886,Sharee,1103020001BBY-3289,BBY-3289,"7,495.00",26875.00
,,,,,
1887,Sharee,1103020001BBY-3291,BBY-3291,"7,495.00",24875.00
,,,,,
1888,Sharee,1103020001BBY-3292,BBY-3292,"7,495.00",24875.00
,,,,,
1889,Sharee,1103020001BBY-3293,BBY-3293,"5,695.00",26575.00
,,,,,
1890,Sharee,1103020001BBY-3294,BBY-3294,"5,295.00",28575.00
,,,,,
1891,Sharee,1103020001BBY-3295,BBY-3295,"18,495.00",44575.00
,,,,,
1892,Sharee,1103020001BBY-3297,BBY-3297,"18,795.00",46575.00
,,,,,
1893,Sharee,1103020001BBY-3298,BBY-3298,"16,595.00",39975.00
,,,,,
1894,Sharee,1110270001BBY-3254,BBY-3254,"2,495.00",8385.00
,,,,,
1895,Sharee,1110270001BBY-3255,BBY-3255,"2,495.00",8285.00
,,,,,
1896,Sharee,1008090001BBY-3080,BBY-3080,"290,952.00",28085.00
,,,,,
1897,Sharee,1008090001BBY-3081,BBY-3081,"2,103,952.00",35165.00
,,,,,
1898,Sharee,1008090001BBY-3083,BBY-3083,"290,952.00",28085.00
,,,,,
1899,Sharee,1008090001BBY-3085,BBY-3085,"277,952.00",26575.00
,,,,,
1900,Sharee,1008090001BBY-3089,BBY-3089,"263,952.00",21975.00
,,,,,
1901,Sharee,1008090001BBY-3092,BBY-3092,"251,952.00",17995.00
,,,,,
1902,Sharee,1008090001BBY-3094,BBY-3094,"246,952.00",16295.00
,,,,,
1903,Sharee,1008090001BBY-3096,BBY-3096,"284,952.00",28875.00
,,,,,
1904,Sharee,1008100001BBY-3020,BBY-3020,"252,952.00",18280.00
,,,,,
1905,Sharee,1110270001BBY-3161,BBY-3161,"1,595.00",5595.00
,,,,,
1906,Sharee,1008090001BBY-3100,BBY-3100,"231,952.00",11375.00
,,,,,
1907,Sharee,1008100001BBY-3005,BBY-3005,"259,952.00",19995.00
,,,,,
1908,Sharee,1008100001BBY-3007,BBY-3007,"264,952.00",22250.00
,,,,,
1909,Sharee,1008100001BBY-3011,BBY-3011,"294,952.00",32150.00
,,,,,
1910,Sharee,1008100001BBY-3013,BBY-3013,"2,103,952.00",35150.00
,,,,,
1911,Sharee,1008100001BBY-3014,BBY-3014,"294,952.00",29995.00
,,,,,
1912,Sharee,1008100001BBY-3016,BBY-3016,"294,952.00",28595.00
,,,,,
1913,Sharee,1008100001BBY-3017,BBY-3017,"264,952.00",20500.00
,,,,,
1914,Sharee,1111150001BBY-134,BBY-134,0,41285.00
,,,,,
1915,Sharee,1111150001BBY-3206,BBY-3206,0,44185.00
,,,,,
1916,Sharee,1110270001BBY-3035,BBY-3035,"15,195.00",46385.00
,,,,,
1917,Sharee,1110270001BBY-3257,BBY-3257,"2,495.00",8585.00
1918,Sharee,1110270001BBY-3160,BBY-3160,"1,895.00",6485.00
,,,,,
1919,Sharee,1011100001BBY-3286,BBY-3286,"256,952.00",19675.00
,,,,,
1920,Sharee,1011040001BBY-3267,BBY-3267,"214,952.00",5500.00
,,,,,
1921,Sharee,1011040001BBY-3250,BBY-3250,"291,952.00",28500.00
,,,,,
1922,Sharee,1011040001BBY-3258,BBY-3258,"214,952.00",5500.00
,,,,,
1923,Sharee,1011100001BBY-3288,BBY-3288,"267,952.00",23375.00
,,,,,
1924,Sharee,1010260001BBY-3102,BBY-3102,"4,195.00",14645.00
,,,,,
1925,Sharee,1010260001BBY-3119,BBY-3119,"4,995.00",15985.00
,,,,,
1926,Sharee,1010260001BBY-3117,BBY-3117,"4,495.00",14685.00
,,,,,
1927,Sharee,1010260001BBY-3107,BBY-3107,"5,895.00",18485.00
,,,,,
1928,Sharee,1010260001BBY-3109,BBY-3109,"4,195.00",13385.00
,,,,,
1929,Sharee,1010260001BBY-3113,BBY-3113,"5,195.00",16685.00
,,,,,
1930,Sharee,1010260001BBY-3115,BBY-3115,"4,495.00",14685.00
,,,,,
1931,Sharee,1010260001BBY-3134,BBY-3134,"5,895.00",18675.00
,,,,,
1932,Sharee,1010260001BBY-3159,BBY-3159,"1,495.00",5295.00
,,,,,
1933,Sharee,1010260001BBY-3172,BBY-3172,"6,395.00",19995.00
,,,,,
1934,Sharee,1110270001BBY-3264,BBY-3264,"1,995.00",6950.00
,,,,,
1935,Sharee,1110270001BBY-3046,BBY-3046,"1,835.00",6860.00
,,,,,
1936,Sharee,1110270001BBY-2305842,BBY-2305842,"10,495.00",32975.00
,,,,,
1937,Sharee,1110270001BBY-3156,BBY-3156,"2,495.00",8395.00
,,,,,
1938,Sharee,1007280001BBY-366,BBY-366,"237,402.00",13175.00
,,,,,
1939,Sharee,1007280001BBY-275,BBY-275,"220,102.00",7475.00
,,,,,
1940,Sharee,1007280001BBY-253,BBY-253,"224,952.00",9375.00
,,,,,
1941,Sharee,1007280001BBY-367,BBY-367,"237,402.00",13155.00
,,,,,
1942,Sharee,1007280001BBY-276,BBY-276,"220,102.00",7475.00
,,,,,
1943,Sharee,1007280001BBY-364,BBY-364,"250,402.00",17475.00
,,,,,
1944,Sharee,1007280001BBY-372,BBY-372,"219,202.00",7175.00
,,,,,
1945,Sharee,1007280001BBY-398,BBY-398,"219,202.00",7175.00
,,,,,
1946,Sharee,1007280001BBY-379,BBY-379,"222,952.00",8375.00
,,,,,
1947,Sharee,1007290001BBY-290,BBY-290,"229,752.00",10675.00
,,,,,
1948,Sharee,1007290001BBY-361,BBY-361,"236,952.00",12995.00
,,,,,
1949,Sharee,1007290001BBY-112,BBY-112,"245,952.00",15975.00
,,,,,
1950,Sharee,1007290001BBY-214,BBY-214,"220,452.00",7575.00
,,,,,
1951,Sharee,1007290001BBY-120,BBY-120,"254,952.00",18975.00
,,,,,
1952,Sharee,1007290001BBY-227,BBY-227,"220,452.00",7575.00
,,,,,
1953,Sharee,1007290001BBY-117,BBY-117,"280,952.00",27575.00
,,,,,
1954,Sharee,1007290001BBY-231,BBY-231,"220,452.00",7575.00
,,,,,
1955,Sharee,1007290001BBY-115,BBY-115,"257,952.00",19975.00
,,,,,
1956,Sharee,1007290001BBY-224,BBY-224,"220,452.00",7575.00
,,,,,
1957,Sharee,1007290001BBY-228,BBY-228,"220,452.00",7575.00
,,,,,
1958,Sharee,1007290001BBY-419,BBY-419,"220,452.00",7575.00
,,,,,
1959,Sharee,1007290001BBY-215,BBY-215,"220,452.00",7575.00
,,,,,
1960,Sharee,1007290001BBY-233,BBY-233,"220,452.00",7575.00
,,,,,
1961,Sharee,1007290001BBY-254,BBY-254,"224,952.00",9075.00
,,,,,
1962,Sharee,1007290001BBY-369,BBY-369,"250,402.00",17475.00
,,,,,
1963,Sharee,1007290001BBY-218,BBY-218,"220,452.00",7575.00
,,,,,
1964,Sharee,1007290001BBY-234,BBY-234,"220,452.00",7575.00
,,,,,
1965,Sharee,1007280001BBY-374,BBY-374,"224,952.00",9075.00
1966,Sharee,1007280001BBY-272,BBY-272,"220,102.00",7475.00
,,,,,
1967,Sharee,1007280001BBY-259,BBY-259,"223,752.00",8675.00
,,,,,
1968,Sharee,1007280001BBY-411,BBY-411,"223,352.00",8555.00
,,,,,
1969,Sharee,1007280001BBY-378,BBY-378,"222,952.00",8375.00
,,,,,
1970,Sharee,1007280001BBY-263,BBY-263,"221,304.00",7575.00
,,,,,
1971,Sharee,1007280001BBY-373,BBY-373,"217,952.00",6755.00
,,,,,
1972,Sharee,1201050001BBY-2,BBY-2,"6,795.00",26275.00
,,,,,
1973,Sharee,1112310001BBY-6171,BBY-6171,0,8999.00
,,,,,
1974,Sharee,1112310001BBY-9001,BBY-9001,0,28950.00
,,,,,
1975,Sharee,1112310001BBY-6473,BBY-6473,0,33185.00
,,,,,
1976,Sharee,1112310001BBY-3012,BBY-3012,0,32995.00
,,,,,
1977,Sharee,1112310001BBY-3018,BBY-3018,0,26995.00
,,,,,
1978,Sharee,1201050001BBY-4,BBY-4,"22,495.00",76875.00
,,,,,
1979,Sharee,1112310001BBY-3211,BBY-3211,0,29385.00
,,,,,
1980,Sharee,1201050001BBY-3,BBY-3,"11,495.00",43375.00
,,,,,
1981,Sharee,1201050001BBY-1,BBY-1,"16,495.00",54975.00
,,,,,
1982,Sharee,1112290001BBY-3271,BBY-3271,0,5500.00
,,,,,
1983,Sharee,1201050001BBY-6,BBY-6,"13,995.00",52775.00
,,,,,
1984,Sharee,1112310001BBY-3015,BBY-3015,0,29995.00
,,,,,
1985,Sharee,1201050001BBY-7,BBY-7,"6,795.00",26275.00
,,,,,
1986,Sharee,1111300001BBY-3493,BBY-3493,0,16285.00
,,,,,
1987,Sharee,1112080001BBY-213,BBY-213,0,7575.00
,,,,,
1988,Sharee,1112080001BBY-229,BBY-229,0,7575.00
,,,,,
1989,Sharee,1112080001BBY-422,BBY-422,0,7575.00
,,,,,
1990,Sharee,1112080001BBY-220,BBY-220,0,7575.00
,,,,,
1991,Sharee,1112080001BBY-221,BBY-221,0,7575.00
,,,,,
1992,Sharee,1112210001BBY-3036,BBY-3036,0,93925.00
,,,,,
1993,Sharee,1112080001BBY-168,BBY-168,0,27875.00
,,,,,
1994,Sharee,1112080001BBY-236,BBY-236,0,7575.00
,,,,,
1995,Sharee,1112080001BBY-216,BBY-216,0,7575.00
,,,,,
1996,Sharee,1112080001BBY-219,BBY-219,0,7575.00
,,,,,
1997,Sharee,1112080001BBY-225,BBY-225,0,7575.00
,,,,,
1998,Sharee,1112080001BBY-418,BBY-418,0,7575.00
,,,,,
1999,Sharee,1112080001BBY-154,BBY-154,0,25865.00
,,,,,
2000,Sharee,1112080001BBY-421,BBY-421,0,7575.00
,,,,,
2001,Sharee,1112080001BBY-420,BBY-420,0,7575.00
,,,,,
2002,Sharee,1112080001BBY-116,BBY-116,0,18275.00
,,,,,
2003,Sharee,1111050001CDG-632,CDG-632,"3,165.00",21875.00
,,,,,
2004,Sharee,1112310001CDG-111,CDG-111,0,19775.00
,,,,,
2005,Sharee,1112270001CDG-258,CDG-258,0,18875.00
,,,,,
2006,Sharee,1102130001CDG-541,CDG-541,"330,995.00",16995.00
,,,,,
2007,Sharee,1102130001CDG-2461,CDG-2461,"430,175.00",18875.00
,,,,,
2008,Sharee,1102130001CDG-2301,CDG-2301,"440,145.00",18995.00
,,,,,
2009,Sharee,1102130001CDG-1651,CDG-1651,"320,850.00",14250.00
,,,,,
2010,Sharee,1103100001CDG-112,CDG-112,"4,595.00",19775.00
,,,,,
2011,Sharee,1103100001CDG-113,CDG-113,"4,595.00",19775.00
,,,,,
2012,Sharee,1103020001CDG-2303,CDG-2303,"4,145.00",18995.00
,,,,,
2013,Sharee,1103020001CDG-2784,CDG-2784,"3,395.00",16975.00
2014,Sharee,1103020001CDG-2331,CDG-2331,"3,050.00",15775.00
,,,,,
2015,Sharee,1103020001CDG-2332,CDG-2332,"5,995.00",22575.00
,,,,,
2016,Sharee,1103100001CDG-2821,CDG-2821,"3,955.00",18575.00
,,,,,
2017,Sharee,1103100001CDG-251,CDG-251,"2,595.00",19975.00
,,,,,
2018,Sharee,1103100001CDG-252,CDG-252,"2,595.00",19975.00
,,,,,
2019,Sharee,1103100001CDG-254,CDG-254,"2,595.00",19975.00
,,,,,
2020,Sharee,1103100001CDG-071,CDG-071,"2,595.00",19975.00
,,,,,
2021,Sharee,1103020001CDG-3182,CDG-3182,"3,375.00",19975.00
,,,,,
2022,Sharee,1103020001CDG-2462,CDG-2462,"3,175.00",18875.00
,,,,,
2023,Sharee,1103020001CDG-2463,CDG-2463,"3,175.00",18875.00
,,,,,
2024,Sharee,1103020001CDG-2302,CDG-2302,"4,145.00",18995.00
,,,,,
2025,Sharee,1104110001CDG-631,CDG-631,"3,165.00",21875.00
,,,,,
2026,Sharee,1106090001CDG-23051291,CDG-23051291,"5,785.00",22875.00
,,,,,
2027,Sharee,1106090001CDG-2305532,CDG-2305532,"4,345.00",24375.00
,,,,,
2028,Sharee,1106090001CDG-23051602,CDG-23051602,"4,765.00",21875.00
,,,,,
2029,Sharee,1106090001CDG-2305741,CDG-2305741,"1,325.00",7975.00
,,,,,
2030,Sharee,1106090001CDG-2305821,CDG-2305821,"1,255.00",7975.00
,,,,,
2031,Sharee,1106090001CDG-23051261,CDG-23051261,"1,695.00",9875.00
,,,,,
2032,Sharee,1106090001CDG-2305551,CDG-2305551,"1,695.00",9875.00
,,,,,
2033,Sharee,1106090001CDG-23051031,CDG-23051031,"12,675.00",49975.00
,,,,,
2034,Sharee,1201050001CNA-32,CNA-32,"5,985.00",25175.00
,,,,,
2035,Sharee,1201050001CNA-112,CNA-112,"12,585.00",53875.00
,,,,,
2036,Sharee,1201050001CNA-63,CNA-63,"10,585.00",39175.00
,,,,,
2037,Sharee,1201050001CNA-88,CNA-88,"6,985.00",29075.00
,,,,,
2038,Sharee,1201050001CNA-102,CNA-102,"4,985.00",20875.00
,,,,,
2039,Sharee,1201050001CNA-133,CNA-133,"10,985.00",39575.00
,,,,,
2040,Sharee,1201050001CNA-27,CNA-27,"8,985.00",31875.00
,,,,,
2041,Sharee,1201050001CNA-61,CNA-61,"10,585.00",39175.00
,,,,,
2042,Sharee,1201050001CNA-92,CNA-92,"16,585.00",59275.00
,,,,,
2043,Sharee,1201050001CNA-82,CNA-82,"6,985.00",29075.00
,,,,,
2044,Sharee,1201050001CNA-89,CNA-89,"6,985.00",29075.00
,,,,,
2045,Sharee,1201050001CNA-13,CNA-13,"7,985.00",31875.00
,,,,,
2046,Sharee,1201050001CNA-64,CNA-64,"10,585.00",39175.00
,,,,,
2047,Sharee,1201050001CNA-121,CNA-121,"13,985.00",53875.00
,,,,,
2048,Sharee,1201050001CNA-11,CNA-11,"7,985.00",31875.00
,,,,,
2049,Sharee,1201050001CNA-14,CNA-14,"7,985.00",31875.00
,,,,,
2050,Sharee,1201050001CNA-23,CNA-23,"8,985.00",28575.00
,,,,,
2051,Sharee,1201050001CNA-25,CNA-25,"8,985.00",28575.00
,,,,,
2052,Sharee,1201050001CNA-83,CNA-83,"6,985.00",29075.00
,,,,,
2053,Sharee,1201050001CNA-95,CNA-95,"16,585.00",69175.00
,,,,,
2054,Sharee,1201050001CNA-86,CNA-86,"6,985.00",29075.00
,,,,,
2055,Sharee,1201050001CNA-94,CNA-94,"16,585.00",62675.00
,,,,,
2056,Sharee,1201050001CNA-31,CNA-31,"5,985.00",25175.00
,,,,,
2057,Sharee,1201050001CNA-62,CNA-62,"10,585.00",39175.00
,,,,,
2058,Sharee,1201050001CNA-73,CNA-73,"9,985.00",32975.00
,,,,,
2059,Sharee,1201050001CNA-21,CNA-21,"8,985.00",28575.00
,,,,,
2060,Sharee,1201050001CNA-41,CNA-41,"14,585.00",53875.00
,,,,,
2061,Sharee,1201050001CNA-811,CNA-811,"6,985.00",32975.00
2062,Sharee,1201050001CNA-132,CNA-132,"10,985.00",39575.00
,,,,,
2063,Sharee,1201050001CNA-134,CNA-134,"10,985.00",39575.00
,,,,,
2064,Sharee,1201050001CNA-101,CNA-101,"4,985.00",20875.00
,,,,,
2065,Sharee,1201050001CNA-65,CNA-65,"10,585.00",39175.00
,,,,,
2066,Sharee,1201050001CNA-87,CNA-87,"6,985.00",29075.00
,,,,,
2067,Sharee,1201050001CNA-12,CNA-12,"7,985.00",31875.00
,,,,,
2068,Sharee,1201050001CNA-91,CNA-91,"16,585.00",59275.00
,,,,,
2069,Sharee,1201050001CNA-22,CNA-22,"8,985.00",28575.00
,,,,,
2070,Sharee,1201050001CNA-34,CNA-34,"5,985.00",25175.00
,,,,,
2071,Sharee,1201050001CNA-52,CNA-52,"7,985.00",31875.00
,,,,,
2072,Sharee,1201050001CNA-72,CNA-72,"9,985.00",32975.00
,,,,,
2073,Sharee,1201050001CNA-84,CNA-84,"6,985.00",29075.00
,,,,,
2074,Sharee,1201050001CNA-810,CNA-810,"6,985.00",32975.00
,,,,,
2075,Sharee,1201050001CNA-131,CNA-131,"10,985.00",39575.00
,,,,,
2076,Sharee,1201050001CNA-26,CNA-26,"8,985.00",31875.00
,,,,,
2077,Sharee,1201050001CNA-71,CNA-71,"9,985.00",32975.00
,,,,,
2078,Sharee,1201050001CNA-81,CNA-81,"6,985.00",29075.00
,,,,,
2079,Sharee,1201050001CNA-812,CNA-812,"6,985.00",32975.00
,,,,,
2080,Sharee,1201050001CNA-93,CNA-93,"16,585.00",62675.00
,,,,,
2081,Sharee,1201050001CNA-111,CNA-111,"12,585.00",53875.00
,,,,,
2082,Sharee,1201050001CNA-24,CNA-24,"8,985.00",28575.00
,,,,,
2083,Sharee,1201050001CNA-54,CNA-54,"7,985.00",31875.00
,,,,,
2084,Sharee,1201050001CNA-85,CNA-85,"6,985.00",29075.00
,,,,,
2085,Sharee,1201050001CNA-55,CNA-55,"7,985.00",31875.00
,,,,,
2086,Sharee,1201050001CNA-33,CNA-33,"5,985.00",25175.00
,,,,,
2087,Sharee,1201050001CNA-51,CNA-51,"7,985.00",31875.00
,,,,,
2088,Sharee,1201050001CNA-28,CNA-28,"8,985.00",31875.00
,,,,,
2089,Sharee,1201050001CNA-35,CNA-35,"5,985.00",25175.00
,,,,,
2090,Sharee,1201050001CNA-53,CNA-53,"7,985.00",31875.00
,,,,,
2091,Sharee,1201050001CNA-813,CNA-813,"6,985.00",32975.00
,,,,,
2092,Sharee,1112310001KIS-1556711,KIS-1556711,0,31150.00
,,,,,
2093,Sharee,1112310001KIS-1161511,KIS-1161511,0,36500.00
,,,,,
2094,Sharee,1112310001KIS-1401911,KIS-1401911,0,43995.00
,,,,,
2095,Sharee,1112210001KIS-1390311,KIS-1390311,0,85775.00
,,,,,
2096,Sharee,1112210001KIS-1489011,KIS-1489011,0,61595.00
,,,,,
2097,Sharee,1112310001KIS-2985510,KIS-2985510,0,17500.00
,,,,,
2098,Sharee,1112310001KIS-2714510,KIS-2714510,0,25295.00
,,,,,
2099,Sharee,1112310001KIS-1491011,KIS-1491011,0,13500.00
,,,,,
2100,Sharee,1112310001KIS-1086511,KIS-1086511,0,39995.00
,,,,,
2101,Sharee,1112310001KIS-2984910,KIS-2984910,0,17500.00
,,,,,
2102,Sharee,1112210001KIS-1488511,KIS-1488511,0,63795.00
,,,,,
2103,Sharee,1008060001KIS-1468611,KIS-1468611,"6,325.00",21695.00
,,,,,
2104,Sharee,1008060001KIS-1428411,KIS-1428411,"16,405.00",52995.00
,,,,,
2105,Sharee,1008060001KIS-1372711,KIS-1372711,"5,745.00",19750.00
,,,,,
2106,Sharee,1008060001KIS-1372811,KIS-1372811,"5,745.00",19750.00
,,,,,
2107,Sharee,1008060001KIS-1129611,KIS-1129611,"5,745.00",19750.00
,,,,,
2108,Sharee,1008060001KIS-1425711,KIS-1425711,"7,855.00",26700.00
,,,,,
2109,Sharee,1008060001KIS-1218011,KIS-1218011,"7,345.00",25095.00
2110,Sharee,1008060001KIS-1427611,KIS-1427611,"8,985.00",27995.00
,,,,,
2111,Sharee,1008060001KIS-1177910,KIS-1177910,"19,555.00",59995.00
,,,,,
2112,Sharee,1008060001KIS-1043611,KIS-1043611,"39,855.00",62500.00
,,,,,
2113,Sharee,1008060001KIS-2610910,KIS-2610910,"24,000.00",57500.00
,,,,,
2114,Sharee,1008060001KIS-1178411,KIS-1178411,"17,255.00",52995.00
,,,,,
2115,Sharee,1008060001KIS-2563510,KIS-2563510,"25,295.00",59995.00
,,,,,
2116,Sharee,1008060001KIS-1264411,KIS-1264411,"18,115.00",55500.00
,,,,,
2117,Sharee,1008060001KIS-2094210,KIS-2094210,"19,325.00",58900.00
,,,,,
2118,Sharee,1008060001KIS-1489211,KIS-1489211,"3,835.00",13450.00
,,,,,
2119,Sharee,1008060001KIS-1557111,KIS-1557111,"9,195.00",31150.00
,,,,,
2120,Sharee,1008060001KIS-1555711,KIS-1555711,"13,795.00",46325.00
,,,,,
2121,Sharee,1008060001KIS-1556911,KIS-1556911,"9,195.00",31150.00
,,,,,
2122,Sharee,1008060001KIS-1595511,KIS-1595511,"6,185.00",21075.00
,,,,,
2123,Sharee,1008060001KIS-1612011,KIS-1612011,"3,795.00",13325.00
,,,,,
2124,Sharee,1008060001KIS-13112,KIS-13112,"9,845.00",33250.00
,,,,,
2125,Sharee,1008060001KIS-1161711,KIS-1161711,"11,825.00",36500.00
,,,,,
2126,Sharee,1008060001KIS-1364411,KIS-1364411,"2,365.00",8595.00
,,,,,
2127,Sharee,1008060001KIS-3004810,KIS-3004810,"3,935.00",13750.00
,,,,,
2128,Sharee,1008060001KIS-1044811,KIS-1044811,"5,065.00",17500.00
,,,,,
2129,Sharee,1008060001KIS-3004210,KIS-3004210,"7,315.00",24925.00
,,,,,
2130,Sharee,1008060001KIS-1831410,KIS-1831410,"3,935.00",13795.00
,,,,,
2131,Sharee,1008060001KIS-1045511,KIS-1045511,"3,935.00",13795.00
,,,,,
2132,Sharee,1008060001KIS-2985410,KIS-2985410,"5,065.00",17500.00
,,,,,
2133,Sharee,1008060001KIS-1465911,KIS-1465911,"6,435.00",21995.00
,,,,,
2134,Sharee,1008060001KIS-1465511,KIS-1465511,"6,435.00",21995.00
,,,,,
2135,Sharee,1008060001KIS-1305511,KIS-1305511,"6,655.00",22750.00
,,,,,
2136,Sharee,1008060001KIS-1196411,KIS-1196411,"6,295.00",21570.00
,,,,,
2137,Sharee,1008060001KIS-1554111,KIS-1554111,"7,585.00",25825.00
,,,,,
2138,Sharee,1008060001KIS-1556811,KIS-1556811,"9,195.00",31150.00
,,,,,
2139,Sharee,1008060001KIS-1557211,KIS-1557211,"8,045.00",27350.00
,,,,,
2140,Sharee,1007310001KSS-1963,KSS-1963,"439,952.00",13985.00
,,,,,
2141,Sharee,1007310001KSS-1964,KSS-1964,"6,119,952.00",40385.00
,,,,,
2142,Sharee,1007310001KSS-1966,KSS-1966,"849,952.00",17285.00
,,,,,
2143,Sharee,1007310001KSS-1972,KSS-1972,"849,952.00",17285.00
,,,,,
2144,Sharee,1007310001KSS-1978,KSS-1978,"659,952.00",20585.00
,,,,,
2145,Sharee,1007310001KSS-1980,KSS-1980,"665,952.00",22565.00
,,,,,
2146,Sharee,1007310001KSS-1982,KSS-1982,"465,952.00",22565.00
,,,,,
2147,Sharee,1007310001KSS-1992,KSS-1992,"8,165,952.00",55565.00
,,,,,
2148,Sharee,1007310001KSS-1993,KSS-1993,"4,159,952.00",53585.00
,,,,,
2149,Sharee,1007310001KSS-1994,KSS-1994,"8,219,952.00",73885.00
,,,,,
2150,Sharee,1007310001KSS-1995,KSS-1995,"8,179,952.00",54995.00
,,,,,
2151,Sharee,1007310001KSS-1996,KSS-1996,"7,139,952.00",42995.00
,,,,,
2152,Sharee,1008020001KSS-2007,KSS-2007,"889,954.00",30485.00
,,,,,
2153,Sharee,1008020001KSS-2009,KSS-2009,"379,952.00",27185.00
,,,,,
2154,Sharee,1008020001KSS-2015,KSS-2015,"689,952.00",30485.00
,,,,,
2155,Sharee,1104160001KSS-2272,KSS-2272,"6,995.00",20895.00
,,,,,
2156,Sharee,1104160001KSS-2279,KSS-2279,"5,995.00",18975.00
,,,,,
2157,Sharee,1104160001KSS-2294,KSS-2294,"5,595.00",17995.00
2158,Sharee,1104160001KSS-2293,KSS-2293,"5,595.00",17995.00
,,,,,
2159,Sharee,1103020001KSS-2249,KSS-2249,"3,145,956.00",46595.00
,,,,,
2160,Sharee,1103020001KSS-2243,KSS-2243,"659,954.00",23975.00
,,,,,
2161,Sharee,1103020001KSS-2248,KSS-2248,"372,954.00",23775.00
,,,,,
2162,Sharee,1103020001KSS-2226,KSS-2226,"235,954.00",16975.00
,,,,,
2163,Sharee,1103020001KSS-2219,KSS-2219,"555,956.00",24575.00
,,,,,
2164,Sharee,1103020001KSS-2222,KSS-2222,"3,169,954.00",54955.00
,,,,,
2165,Sharee,1103020001KSS-2241,KSS-2241,"959,954.00",19775.00
,,,,,
2166,Sharee,1103020001KSS-2246,KSS-2246,"985,952.00",26995.00
,,,,,
2167,Sharee,1103020001KSS-2218,KSS-2218,"555,955.00",22875.00
,,,,,
2168,Sharee,1103020001KSS-2239,KSS-2239,"556,954.00",22575.00
,,,,,
2169,Sharee,1103020001KSS-2224,KSS-2224,"9,129,954.00",65500.00
,,,,,
2170,Sharee,1103020001KSS-2215,KSS-2215,"2,129,951.00",37995.00
,,,,,
2171,Sharee,1103020001KSS-2220,KSS-2220,"1,135,954.00",42575.00
,,,,,
2172,Sharee,1103020001KSS-2244,KSS-2244,"989,954.00",25575.00
,,,,,
2173,Sharee,1103100001KSS-069,KSS-069,"13,995.00",38775.00
,,,,,
2174,Sharee,1102130001KSS-2230,KSS-2230,"939,959.00",14175.00
,,,,,
2175,Sharee,1011040001KSS-2189,KSS-2189,"353,957.00",18750.00
,,,,,
2176,Sharee,1007290001KSS-1361,KSS-1361,"789,956.00",30485.00
,,,,,
2177,Sharee,1007290001KSS-1357,KSS-1357,"679,956.00",27185.00
,,,,,
2178,Sharee,1007290001KSS-1440,KSS-1440,"232,956.00",11675.00
,,,,,
2179,Sharee,1007290001KSS-1443,KSS-1443,"232,956.00",11675.00
,,,,,
2180,Sharee,1007290001KSS-1372,KSS-1372,"569,956.00",23885.00
,,,,,
2181,Sharee,1007290001KSS-1451,KSS-1451,"341,956.00",14675.00
,,,,,
2182,Sharee,1110270001KSS-20,KSS-20,"1,665.00",5950.00
,,,,,
2183,Sharee,1110270001KSS-2058,KSS-2058,"5,795.00",19935.00
,,,,,
2184,Sharee,1110270001KSS-0105,KSS-0105,"6,595.00",22375.00
,,,,,
2185,Sharee,1110270001KSS-699,KSS-699,"1,595.00",4700.00
,,,,,
2186,Sharee,1110270001KSS-2005,KSS-2005,"2,195.00",8075.00
,,,,,
2187,Sharee,1110270001KSS-1288,KSS-1288,995,5500.00
,,,,,
2188,Sharee,0910150001KSS-229,KSS-229,0,14200.00
,,,,,
2189,Sharee,0910120001KSS-1800,KSS-1800,0,34750.00
,,,,,
2190,Sharee,1110270001KSS-9906,KSS-9906,"9,995.00",25000.00
,,,,,
2191,Sharee,1110270001KSS-9935,KSS-9935,900,4675.00
,,,,,
2192,Sharee,1110270001KSS-2,KSS-2,"1,665.00",5950.00
,,,,,
2193,Sharee,1110270001KSS-429,KSS-429,"1,000.00",3850.00
,,,,,
2194,Sharee,0910150001KSS-380,KSS-380,0,35500.00
,,,,,
2195,Sharee,1007290001KSS-1434,KSS-1434,0,11675.00
,,,,,
2196,Sharee,1008090001KSS-2084,KSS-2084,"6,995.00",21785.00
,,,,,
2197,Sharee,1008090001KSS-2085,KSS-2085,"6,595.00",20585.00
,,,,,
2198,Sharee,1008090001KSS-2069,KSS-2069,"6,595.00",22565.00
,,,,,
2199,Sharee,1008090001KSS-2071,KSS-2071,"8,995.00",27785.00
,,,,,
2200,Sharee,1008090001KSS-2074,KSS-2074,"5,595.00",19265.00
,,,,,
2201,Sharee,1008090001KSS-2083,KSS-2083,"6,995.00",21785.00
,,,,,
